store_id,name,address_context_code,address_context_description,intersection_description,quadrant_code,quadrant_description,address_line1,address_line2,address_line3,city,region,state,postal_code,county,country_code,country,Product Name,Price,Price Per Count,Primary Location Name,Available Quantity,Order Pickup,Curbside,In Store
2302,Muhlenberg Township,M,Mailing,SR 222 & S Temple Blvd,NWC,NorthWest Corner,4220 N 5th Street Hwy,,,Temple,PA,Pennsylvania,19560-1738,Berks,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$5.79,$0.32,Muhlenberg Township,0.0,OUT_OF_STOCK,UNAVAILABLE,OUT_OF_STOCK
1226,Jacksonville,M,Mailing,Western & .75 mi Hwy 17,NWC,NorthWest Corner,1395D Western Blvd,,,Jacksonville,NC,North Carolina,28546-6663,Onslow,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$6.69,$0.37,Jacksonville,9.0,IN_STOCK,IN_STOCK,IN_STOCK
314,Fresno South,M,Mailing,1st & Shields,NEC,NorthEast Corner,3173 E Shields Ave,,,Fresno,CA,California,93726-6902,Fresno,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$5.79,$0.32,Fresno South,0.0,UNAVAILABLE,UNAVAILABLE,OUT_OF_STOCK
1094,Lexington SE,M,Mailing,I-75 & Man O' War Blvd,NWC,NorthWest Corner,1940 Pavillon Way,,,Lexington,KY,Kentucky,40509-2210,Fayette,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$6.69,$0.37,Lexington SE,8.0,IN_STOCK,IN_STOCK,IN_STOCK
949,San Ramon,M,Mailing,I-680 & Canyon Rd,NEC,NorthEast Corner,2610 Bishop Dr,,,San Ramon,CA,California,94583-2338,Contra Costa,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$4.39,$0.24,San Ramon,0.0,UNAVAILABLE,UNAVAILABLE,NOT_SOLD_IN_STORE
2491,Sun Prairie,M,Mailing,Hwy 151 & Reiner Rd,NWC,NorthWest Corner,660 S Grand Ave,,,Sun Prairie,WI,Wisconsin,53590-9832,Dane,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$5.79,$0.32,Sun Prairie,10.0,IN_STOCK,IN_STOCK,IN_STOCK
341,North Tacoma,M,Mailing,Union Ave & Hwy 16,NEC,NorthEast Corner,3320 S 23rd St,,,Tacoma,WA,Washington,98405-1603,Pierce,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$2.89,$0.16,North Tacoma,0.0,UNAVAILABLE,UNAVAILABLE,OUT_OF_STOCK
1283,Murrieta,M,Mailing,I-15 & Calif Oaks Blvd,SEC,SouthEast Corner,41040 California Oaks Rd,,,Murrieta,CA,California,92562-5749,Riverside,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$3.79,$0.21,Murrieta,0.0,UNAVAILABLE,UNAVAILABLE,OUT_OF_STOCK
1261,Charleston,M,Mailing,Trace Fork Blvd & US 119,NWC,NorthWest Corner,30 Rhl Blvd,,,South Charleston,WV,West Virginia,25309-8278,Kanawha,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$6.69,$0.37,Charleston,10.0,IN_STOCK,IN_STOCK,IN_STOCK
609,Albany,M,Mailing,Geary & 14th Ave,NEC,NorthEast Corner,2255 14th Ave SE,,,Albany,OR,Oregon,97322-8513,Linn,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$4.39,$0.24,Albany,0.0,UNAVAILABLE,UNAVAILABLE,OUT_OF_STOCK
1369,Baton Rouge Siegen,M,Mailing,Siegen Ln & I-10,SEC,SouthEast Corner,6885 Siegen Ln,,,Baton Rouge,LA,Louisiana,70809-4528,East Baton Rouge Parish,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$6.69,$0.37,Baton Rouge Siegen,10.0,IN_STOCK,IN_STOCK,IN_STOCK
673,Jackson,M,Mailing,I-94 & Hwy 127,SWC,SouthWest Corner,1076 Jackson Xing,,,Jackson,MI,Michigan,49202-2039,Jackson,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$5.79,$0.32,Jackson,0.0,UNAVAILABLE,UNAVAILABLE,OUT_OF_STOCK
660,Fontana,M,Mailing,Sierra & I-10,SEC,SouthEast Corner,16964 Slover Ave,,,Fontana,CA,California,92337-7556,San Bernardino,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$3.79,$0.21,Fontana,0.0,UNAVAILABLE,UNAVAILABLE,OUT_OF_STOCK
1348,Worcester,M,Mailing,Rte 70 & Tyler Prentice Rd,SWC,SouthWest Corner,529 Lincoln St,,,Worcester,MA,Massachusetts,01605-1905,Worcester,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$2.69,$0.15,Worcester,0.0,UNAVAILABLE,UNAVAILABLE,OUT_OF_STOCK
1366,Carmel West,M,Mailing,Michigan (Hwy 421) & 106th St,SEC,SouthEast Corner,10401 N Michigan Rd,,,Carmel,IN,Indiana,46032-7939,Hamilton,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$6.69,$0.37,Carmel West,0.0,UNAVAILABLE,UNAVAILABLE,LIMITED_STOCK_SEE_STORE
2133,LaPlata,M,Mailing,Hwy 301 & Hawthorne Rd,NEC,NorthEast Corner,60 Shining Willow Way,,,La Plata,MD,Maryland,20646-4224,Charles,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$6.69,$0.37,LaPlata,10.0,IN_STOCK,IN_STOCK,IN_STOCK
681,Kent,M,Mailing,104th Ave & SE 260th St,SWC,SouthWest Corner,26301 104th Ave SE,,,Kent,WA,Washington,98030-7649,King,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$2.89,$0.16,Kent,0.0,UNAVAILABLE,UNAVAILABLE,OUT_OF_STOCK
794,Canton,M,Mailing,I-77 & Everhard Rd,NWC,NorthWest Corner,5584 Dressler Rd NW,,,North Canton,OH,Ohio,44720-7757,Stark,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$5.79,$0.32,Canton,0.0,UNAVAILABLE,UNAVAILABLE,LIMITED_STOCK_SEE_STORE
1373,Meriden,M,Mailing,Hwy 71 & Cold Spring Rd,SWC,SouthWest Corner,474 Chamberlain Hwy,,,Meriden,CT,Connecticut,06451-1818,New Haven,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$6.69,$0.37,Meriden,10.0,IN_STOCK,IN_STOCK,IN_STOCK
2281,San Jose Central,M,Mailing,Monterey Hwy & Curtner Ave,NWC,NorthWest Corner,2161 Monterey Hwy,,,San Jose,CA,California,95125-1057,Santa Clara,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$4.39,$0.24,San Jose Central,0.0,UNAVAILABLE,UNAVAILABLE,OUT_OF_STOCK
1381,Mansfield,M,Mailing,Lexingtn Spring Mill & Walker Lk Rd,SWC,SouthWest Corner,2205 Walker Lake Rd,,,Mansfield,OH,Ohio,44903-6519,Richland,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$6.69,$0.37,Mansfield,0.0,OUT_OF_STOCK,UNAVAILABLE,OUT_OF_STOCK
2853,North Brunswick,M,Mailing,Aaron Rd and US Rt 1,SEC,SouthEast Corner,101 Grand Ave,,,North Brunswick,NJ,New Jersey,08902-1056,Middlesex,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$6.69,$0.37,North Brunswick,10.0,IN_STOCK,IN_STOCK,IN_STOCK
2584,Sunnyvale,M,Mailing,S Mathilda Ave & W McKinley Ave,SEC,SouthEast Corner,298 W McKinley Ave,,,Sunnyvale,CA,California,94086-6193,Santa Clara,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$4.39,$0.24,Sunnyvale,0.0,UNAVAILABLE,UNAVAILABLE,OUT_OF_STOCK
844,Tallahassee,M,Mailing,Apalachee & Paul Russell,NWC,NorthWest Corner,2120 Apalachee Pkwy,,,Tallahassee,FL,Florida,32301-4819,Leon,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$6.69,$0.37,Tallahassee,10.0,IN_STOCK,IN_STOCK,IN_STOCK
2321,Rochester South,M,Mailing,Hwy 63 & 48th St SE,NEC,NorthEast Corner,4611 Maine Ave SE,,,Rochester,MN,Minnesota,55904-6929,Olmsted,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$6.69,$0.37,Rochester South,10.0,IN_STOCK,IN_STOCK,IN_STOCK
1397,Quail Springs,M,Mailing,Penn Ave & Memorial Rd,NEC,NorthEast Corner,13924 N Pennsylvania Ave,,,Oklahoma City,OK,Oklahoma,73134-6021,Oklahoma,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$5.79,$0.32,Quail Springs,10.0,IN_STOCK,IN_STOCK,IN_STOCK
2887,Southern Pines,M,Mailing,,,,305 Carolina Green Pkwy,,,Southern PInes,NC,North Carolina,28387,Moore,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$5.79,$0.32,Southern Pines,10.0,IN_STOCK,IN_STOCK,IN_STOCK
1399,Lake Charles,M,Mailing,Nelson Rd & Prien Lake Rd,NEC,NorthEast Corner,1720 W Prien Lake Rd,,,Lake Charles,LA,Louisiana,70601-8361,Calcasieu Parish,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$6.69,$0.37,Lake Charles,10.0,IN_STOCK,IN_STOCK,IN_STOCK
2601,Petaluma,M,Mailing,Hwy 101 & Washington St,SWC,SouthWest Corner,401 Kenilworth Drive,,,Petaluma,CA,California,94952-3413,Sonoma,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$4.39,$0.24,Petaluma,0.0,UNAVAILABLE,UNAVAILABLE,OUT_OF_STOCK
830,Kennewick,M,Mailing,Columbia Ctr & Quinault,SEC,SouthEast Corner,1106 N Columbia Center Blvd,,,Kennewick,WA,Washington,99336-1161,Benton,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$2.89,$0.16,Kennewick,0.0,UNAVAILABLE,UNAVAILABLE,OUT_OF_STOCK
1372,Thornton,M,Mailing,E 120th Ave & Washington St,NEC,NorthEast Corner,1001 E 120th Ave,,,Thornton,CO,Colorado,80233-5711,Adams,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$2.69,$0.15,Thornton,0.0,UNAVAILABLE,UNAVAILABLE,DISCONTINUED
1476,Fayetteville,M,Mailing,Rte 5 & Burdick St,NWC,NorthWest Corner,340 Towne Dr,,,Fayetteville,NY,New York,13066-1371,Onondaga,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$5.79,$0.32,Fayetteville,0.0,OUT_OF_STOCK,UNAVAILABLE,OUT_OF_STOCK
1518,Orlando Millenia,M,Mailing,I-4 & Conroy Rd,NEC,NorthEast Corner,4750 Millenia Plaza Way,,,Orlando,FL,Florida,32839-2434,Orange,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$6.69,$0.37,Orlando Millenia,10.0,IN_STOCK,IN_STOCK,IN_STOCK
2903,Sevierville,M,Mailing,,,,840 Winfield Dunn Pkwy,,,Sevierville,TN,Tennessee,37876,Sevier,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$5.79,$0.32,Sevierville,10.0,IN_STOCK,IN_STOCK,IN_STOCK
922,Brighton,M,Mailing,Grand River & I-96,SWC,SouthWest Corner,8043 Challis Rd,,,Brighton,MI,Michigan,48116-7446,Livingston,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$5.79,$0.32,Brighton,0.0,UNAVAILABLE,UNAVAILABLE,OUT_OF_STOCK
938,Modesto Sisk Rd,M,Mailing,Rte 99 & Vintage,NEC,NorthEast Corner,3900 Sisk Rd,,,Modesto,CA,California,95356-3215,Stanislaus,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$5.79,$0.32,Modesto Sisk Rd,0.0,UNAVAILABLE,UNAVAILABLE,OUT_OF_STOCK
3243,Brooklyn Midwood,M,Mailing,Kings Hwy & 14th St,SWC,SouthWest Corner,1715 E. 13th St,,,Brooklyn,NY,New York,11229-2086,Kings,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$6.69,$0.37,Brooklyn Midwood,10.0,IN_STOCK,UNAVAILABLE,IN_STOCK
1801,Algonquin,M,Mailing,Randall Rd & Harnish Dr,NWC,NorthWest Corner,750 S Randall Rd,,,Algonquin,IL,Illinois,60102-5915,McHenry,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$6.69,$0.37,Algonquin,10.0,IN_STOCK,IN_STOCK,IN_STOCK
943,Champaign,M,Mailing,Marketview & Prospect Ave,NEC,NorthEast Corner,2102 N Prospect Ave,,,Champaign,IL,Illinois,61822-1231,Champaign,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$6.69,$0.37,Champaign,10.0,IN_STOCK,IN_STOCK,IN_STOCK
1026,Napa Soscol Ave,M,Mailing,Hwy 221 & Imola Ave,NWC,NorthWest Corner,205 Soscol Ave,,,Napa,CA,California,94559-4007,Napa,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$1.99,$0.11,Napa Soscol Ave,0.0,UNAVAILABLE,UNAVAILABLE,OUT_OF_STOCK
1028,West Covina,M,Mailing,Citrus Ave & I-10,NEC,NorthEast Corner,2831 E Eastland Ctr Dr,,,West Covina,CA,California,91791-1624,Los Angeles,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$3.79,$0.21,West Covina,0.0,UNAVAILABLE,UNAVAILABLE,OUT_OF_STOCK
992,Cape Girardeau,M,Mailing,I-55 & Missouri Rte K,SWC,SouthWest Corner,202 Siemers Dr,,,Cape Girardeau,MO,Missouri,63701-8419,Cape Girardeau,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$5.79,$0.32,Cape Girardeau,0.0,OUT_OF_STOCK,UNAVAILABLE,OUT_OF_STOCK
1454,Cape Coral,M,Mailing,Veterans Pkwy & Santa Barbara,NWC,NorthWest Corner,2430 Santa Barbara Blvd,,,Cape Coral,FL,Florida,33914-4485,Lee,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$5.79,$0.32,Cape Coral,10.0,IN_STOCK,IN_STOCK,IN_STOCK
2272,Dulles,M,Mailing,State Hwy 28 & Waxpool Rd,NWC,NorthWest Corner,45130 Columbia Pl,,,Sterling,VA,Virginia,20166-2500,Loudoun,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$6.69,$0.37,Dulles,0.0,OUT_OF_STOCK,UNAVAILABLE,OUT_OF_STOCK
2544,Warren,M,Mailing,Dequindre Rd & E 12 Mile Rd,SEC,SouthEast Corner,28800 Dequindre Rd,,,Warren,MI,Michigan,48092-2466,Macomb,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$5.79,$0.32,Warren,0.0,UNAVAILABLE,UNAVAILABLE,OUT_OF_STOCK
2910,El Monte,M,Mailing,Peck and Stewart,,,3610 Peck Rd,,,El Monte,CA,California,91731-3529,Los Angeles,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$5.79,$0.32,El Monte,0.0,UNAVAILABLE,UNAVAILABLE,OUT_OF_STOCK
275,Fresno West,M,Mailing,Shaw & Marks,NWC,NorthWest Corner,3150 W Shaw Ave,,,Fresno,CA,California,93711-3215,Fresno,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$5.79,$0.32,Fresno West,0.0,UNAVAILABLE,UNAVAILABLE,NOT_SOLD_IN_STORE
1004,Bowie,M,Mailing,US 301 & Rte 50,SWC,SouthWest Corner,4600 Mitchellville Rd,,,Bowie,MD,Maryland,20716-3110,Prince George's,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$6.69,$0.37,Bowie,0.0,UNAVAILABLE,UNAVAILABLE,LIMITED_STOCK_SEE_STORE
1754,Orem State Street,M,Mailing,Center St & Orem Blvd,SWC,SouthWest Corner,175 W Center St,,,Orem,UT,Utah,84057-4607,Utah,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$2.69,$0.15,Orem State Street,0.0,UNAVAILABLE,UNAVAILABLE,DISCONTINUED
1033,Baldwin Park,M,Mailing,I-10 & Baldwin Park,NEC,NorthEast Corner,3100 Baldwin Park Blvd,,,Baldwin Park,CA,California,91706-4703,Los Angeles,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$3.79,$0.21,Baldwin Park,0.0,UNAVAILABLE,UNAVAILABLE,OUT_OF_STOCK
1971,Hartland Township,M,Mailing,US 23 & Hwy M-59,NWC,NorthWest Corner,10025 E Highland Rd,,,Howell,MI,Michigan,48843-1879,Livingston,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$5.79,$0.32,Hartland Township,0.0,UNAVAILABLE,UNAVAILABLE,OUT_OF_STOCK
1054,Tanforan,M,Mailing,I-380 & State Hwy 82,NEC,NorthEast Corner,1150 El Camino Real,,,San Bruno,CA,California,94066-2420,San Mateo,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$4.39,$0.24,Tanforan,0.0,UNAVAILABLE,UNAVAILABLE,OUT_OF_STOCK
3438,Oahu Waikiki,M,Mailing,Kuhio and Walina Streets,,,2345 Kuhio Ave,,,Honolulu,HI,Hawaii,96815-2995,Honolulu,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$5.79,$0.32,Oahu Waikiki,0.0,UNAVAILABLE,UNAVAILABLE,OUT_OF_STOCK
1776,Denver SW,M,Mailing,W Bowles & W Cross Dr,NEC,NorthEast Corner,9390 W Cross Dr,,,Littleton,CO,Colorado,80123-2202,Jefferson,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$2.69,$0.15,Denver SW,0.0,UNAVAILABLE,UNAVAILABLE,OUT_OF_STOCK
1782,Tulsa SE,M,Mailing,US 169 & 71st St,NEC,NorthEast Corner,10711 E 71st St,,,Tulsa,OK,Oklahoma,74133-2522,Tulsa,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$6.69,$0.37,Tulsa SE,10.0,IN_STOCK,IN_STOCK,IN_STOCK
318,Yuba City,M,Mailing,Butte House Rd & Hwy 99,NEC,NorthEast Corner,1153 Butte House Rd,,,Yuba City,CA,California,95991-3102,Sutter,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$5.79,$0.32,Yuba City,0.0,UNAVAILABLE,UNAVAILABLE,OUT_OF_STOCK
1024,Lombard,M,Mailing,Butterfield & Highland,NEC,NorthEast Corner,60 Yorktown Shopping Ctr,,,Lombard,IL,Illinois,60148-5529,DuPage,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$6.69,$0.37,Lombard,10.0,IN_STOCK,IN_STOCK,IN_STOCK
795,Knoxville NW,M,Mailing,Clinton Hwy & Callahan,NEC,NorthEast Corner,6670 Clinton Hwy,,,Knoxville,TN,Tennessee,37912-1016,Knox,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$5.79,$0.32,Knoxville NW,10.0,UNAVAILABLE,UNAVAILABLE,IN_STOCK
2090,Charlotte Blakeney,M,Mailing,Rea Rd & Ardrey Kell Rd,NWC,NorthWest Corner,9870 Rea Rd,,,Charlotte,NC,North Carolina,28277-6655,Mecklenburg,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$6.69,$0.37,Charlotte Blakeney,0.0,UNAVAILABLE,UNAVAILABLE,LIMITED_STOCK_SEE_STORE
78,Alton,M,Mailing,Homer Adams Pkwy & Alby Rd,NEC,NorthEast Corner,300 Homer M Adams Pkwy,,,Alton,IL,Illinois,62002-5928,Madison,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$6.69,$0.37,Alton,0.0,OUT_OF_STOCK,UNAVAILABLE,OUT_OF_STOCK
1080,Raleigh Hwy 70,M,Mailing,US 70 & Lynn Rd,SEC,SouthEast Corner,4841 Grove Barton Rd,,,Raleigh,NC,North Carolina,27613-1900,Wake,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$6.69,$0.37,Raleigh Hwy 70,0.0,OUT_OF_STOCK,UNAVAILABLE,OUT_OF_STOCK
2150,West Jordan SW,M,Mailing,W 7800 S & Jordan Landing Blvd,NEC,NorthEast Corner,7779 Jordan Landing Blvd,,,West Jordan,UT,Utah,84084-1975,Salt Lake,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$6.69,$0.37,West Jordan SW,0.0,UNAVAILABLE,UNAVAILABLE,DISCONTINUED
1048,Norfolk,M,Mailing,Military Hwy & Lowery Rd,NWC,NorthWest Corner,1245 N Military Hwy,,,Norfolk,VA,Virginia,23502-2228,Norfolk City,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$6.69,$0.37,Norfolk,0.0,UNAVAILABLE,UNAVAILABLE,LIMITED_STOCK_SEE_STORE
111,Kokomo,M,Mailing,US 31 & Markland,SWC,SouthWest Corner,1037 S Reed Rd,,,Kokomo,IN,Indiana,46902-1929,Howard,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$6.69,$0.37,Kokomo,10.0,IN_STOCK,IN_STOCK,IN_STOCK
1051,Gandy,M,Mailing,Gandy Blvd & Dale Mabry,NEC,NorthEast Corner,3625 W Gandy Blvd,,,Tampa,FL,Florida,33611-2607,Hillsborough,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$5.79,$0.32,Gandy,10.0,IN_STOCK,IN_STOCK,IN_STOCK
324,San Jose West,M,Mailing,Hillsdale Ave & Ross Ave,NWC,NorthWest Corner,1811 Hillsdale Ave,,,San Jose,CA,California,95124-3027,Santa Clara,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$4.39,$0.24,San Jose West,0.0,UNAVAILABLE,UNAVAILABLE,NOT_SOLD_IN_STORE
2222,KC Speedway,M,Mailing,Parallel Pkwy & 110th St,SEC,SouthEast Corner,10900 Stadium Pkwy,,,Kansas City,KS,Kansas,66111-8100,Wyandotte,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$5.79,$0.32,KC Speedway,0.0,UNAVAILABLE,UNAVAILABLE,LIMITED_STOCK_SEE_STORE
1886,Jersey City,M,Mailing,Washington Blvd & 14th St,NWC,NorthWest Corner,100 14th St,,,Jersey City,NJ,New Jersey,07310-1202,Hudson,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$6.69,$0.37,Jersey City,4.0,IN_STOCK,IN_STOCK,IN_STOCK
2649,Westwood,M,Mailing,I-95 & University Ave,SWC,SouthWest Corner,221 University Ave,,,Westwood,MA,Massachusetts,02090-2333,Norfolk,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$2.69,$0.15,Westwood,0.0,UNAVAILABLE,UNAVAILABLE,OUT_OF_STOCK
1848,Nora Plaza,M,Mailing,86th St & Evergreen Ave,NEC,NorthEast Corner,1300 E 86th St Ste 35,,,Indianapolis,IN,Indiana,46240-1990,Marion,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$6.69,$0.37,Nora Plaza,10.0,IN_STOCK,IN_STOCK,IN_STOCK
2478,Midlothian Perimeter Dr,M,Mailing,US Rt 60 & State Rt 288,NWC,NorthWest Corner,201 Perimeter Dr,,,Midlothian,VA,Virginia,23113-7314,Chesterfield,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$6.69,$0.37,Midlothian Perimeter Dr,0.0,UNAVAILABLE,UNAVAILABLE,LIMITED_STOCK_SEE_STORE
1305,Cerritos South Street,M,Mailing,South St & Gridley Rd,NEC,NorthEast Corner,11525 South St,,,Cerritos,CA,California,90703-6627,Los Angeles,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$3.79,$0.21,Cerritos South Street,0.0,UNAVAILABLE,UNAVAILABLE,OUT_OF_STOCK
328,Dublin,M,Mailing,Armador Plz & Armador Valley,NWC,NorthWest Corner,7200 Amador Plaza Rd,,,Dublin,CA,California,94568-2320,Alameda,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$4.39,$0.24,Dublin,0.0,UNAVAILABLE,UNAVAILABLE,OUT_OF_STOCK
1465,Novi,M,Mailing,Grand River Ave & Wixom Rd,SEC,SouthEast Corner,27100 Wixom Rd,,,Novi,MI,Michigan,48374-1115,Oakland,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$5.79,$0.32,Novi,0.0,UNAVAILABLE,UNAVAILABLE,OUT_OF_STOCK
338,Lynnwood,M,Mailing,Alderwood Mall Blvd & 26th,NWC,NorthWest Corner,18305 Alderwood Mall Pkwy,,,Lynnwood,WA,Washington,98037-3961,Snohomish,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$2.89,$0.16,Lynnwood,0.0,UNAVAILABLE,UNAVAILABLE,OUT_OF_STOCK
2739,Lawton,M,Mailing,Quanah Parker Trailway & NW 82nd Str,SWC,SouthWest Corner,2030 NW 82nd Street,,,Lawton,OK,Oklahoma,73505-2355,Comanche,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$6.69,$0.37,Lawton,10.0,IN_STOCK,IN_STOCK,IN_STOCK
1063,Carmel East 151st Street,M,Mailing,US 31 & 151st St,NWC,NorthWest Corner,1600 E 151st Street,,,Carmel,IN,Indiana,46032-5056,Hamilton,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$5.79,$0.32,Carmel East 151st Street,10.0,IN_STOCK,IN_STOCK,IN_STOCK
2235,Riverview,M,Mailing,US Hwy 301 & Bloomingdale Ave,NEC,NorthEast Corner,10150 Bloomingdale Ave,,,Riverview,FL,Florida,33578-3612,Hillsborough,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$6.69,$0.37,Riverview,10.0,IN_STOCK,IN_STOCK,IN_STOCK
2273,Bossier City,M,Mailing,I-220 & Airline Dr,NEC,NorthEast Corner,2735 Beene Blvd,,,Bossier City,LA,Louisiana,71111-5491,Bossier Parish,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$6.69,$0.37,Bossier City,10.0,IN_STOCK,IN_STOCK,IN_STOCK
2902,Danbury Fair Mall,M,Mailing,Route 7 and Backus Ave,,,7 Backus Ave,,,Danbury,CT,Connecticut,06810-7422,Fairfield,US,United States of America,Grade A Large Eggs - 18ct - Good & Gather™ (Packaging May Vary),$6.69,$0.37,Danbury Fair Mall,10.0,IN_STOCK,IN_STOCK,IN_STOCK
